rule,type,coef,support,importance
gdenergy <= 94.5 & gdpuls > -82.5 & gdpuls > 99.5,rule,-0.004211635324337198,0.0078125,0.0003708024973303571
gdenergy > -86.0 & gdenergy <= 88.5 & gdpuls > 121.5,rule,0.0,0.00390625,0.0
gdenergy <= 106.0,rule,-0.0027900724841221553,0.95703125,0.0005657895287087413
gdpuls > 13.0 & gdenergy > 89.5,rule,0.0,0.06640625,0.0
gdenergy <= 97.0 & gdpuls > -81.5 & gdpuls <= 99.0 & gdenergy > 93.5 & gdenergy <= 111.5,rule,0.0,0.00390625,0.0
gdenergy > 95.5 & gdenergy > -82.5,rule,0.0,0.06640625,0.0
gdenergy <= -88.5 & gdenergy <= 112.5,rule,0.0,0.01171875,0.0
gdpuls <= 86.5 & gdenergy <= 54.5,rule,0.0,0.83984375,0.0
gdenergy <= 4.0 & gdpuls <= -75.5,rule,-0.33832413673987616,0.08203125,0.09284031291187098
gdenergy > 88.0 & gdpuls > 14.5,rule,0.0,0.0625,0.0
gdpuls > -81.5 & gdenergy <= 91.5 & gdenergy > -85.0 & gdenergy <= 35.0 & gdpuls > 66.5 & gdenergy > 24.0 & gdpuls <= 101.0,rule,-2.3687068458705265,0.0078125,0.20854664429678033
gdpuls > 87.5,rule,-0.21808850594280155,0.0703125,0.055759329535336924
gdenergy <= -83.0 & gdenergy <= -19.0 & gdpuls <= -75.5,rule,0.0,0.02734375,0.0
gdenergy <= 117.5,rule,0.0,0.9609375,0.0
gdenergy <= 110.5 & gdpuls <= 93.5,rule,0.015828577717943174,0.953125,0.00334570360135187
gdenergy > -90.0 & gdenergy <= 96.0 & gdpuls <= 66.5,rule,-0.010948926701872374,0.91015625,0.003130930747079154
gdenergy <= 100.0 & gdpuls > -91.5,rule,0.0013099935192765091,0.953125,0.0002768947477967434
gdpuls > 29.0 & gdenergy <= -34.5,rule,-2.43541929016491,0.0078125,0.21442016824706742
gdenergy > 111.5 & gdpuls > -27.5 & gdenergy > 72.5 & gdenergy > 101.5 & gdenergy > 100.5,rule,-0.5624834831736012,0.0390625,0.10897763093451132
gdpuls > -74.5 & gdenergy <= -86.0,rule,0.7669843820706406,0.00390625,0.04784280624553512
gdenergy <= -87.5 & gdenergy <= 92.5 & gdpuls <= 95.5,rule,-0.10832433067686209,0.02734375,0.017665858296665324
gdenergy <= 14.5,rule,-0.0054303272232591095,0.7421875,0.002375389340407818
gdenergy <= 17.5 & gdenergy > -85.5,rule,-0.062622210939138,0.671875,0.029403044278156775
gdpuls <= 81.5 & gdenergy > 72.5 & gdenergy > 74.5 & gdenergy > -84.5,rule,0.0,0.046875,0.0
gdenergy <= 57.5,rule,0.0,0.8671875,0.0
gdpuls <= -91.0,rule,0.0,0.0078125,0.0
gdpuls <= -91.5,rule,0.0,0.0078125,0.0
gdpuls > -91.5 & gdenergy > -93.5 & gdpuls <= 66.5,rule,0.004794486015166774,0.90625,0.0013974996383810572
gdpuls <= 101.0 & gdenergy <= 72.5 & gdenergy > -87.5,rule,0.013400629266463678,0.87890625,0.004371770277498837
gdpuls > -90.5 & gdpuls <= -81.5,rule,-0.4922550541952753,0.03515625,0.09066088412006314
gdpuls > -90.0 & gdpuls <= -81.5,rule,0.0,0.02734375,0.0
gdpuls <= -92.5 & gdenergy > -83.0 & gdpuls <= 96.0 & gdenergy <= 95.5,rule,-1.142868577212455,0.00390625,0.07128963924411429
gdpuls > -81.5 & gdenergy <= 58.0 & gdpuls > 81.5,rule,-0.45690449114409626,0.01953125,0.06322769134750696
gdenergy <= 64.5 & gdpuls <= 66.5,rule,-0.02641391729183368,0.859375,0.009182383755842198
gdenergy <= -84.0 & gdpuls <= -83.0,rule,0.0,0.01171875,0.0
gdpuls > -81.5 & gdpuls > 99.0 & gdenergy <= 111.5,rule,-0.9077083690109389,0.0078125,0.07991682663785486
gdenergy <= 105.0 & gdpuls > -81.5 & gdpuls > 93.0,rule,0.0,0.01171875,0.0
gdpuls <= -74.0 & gdenergy <= -83.0,rule,0.0,0.046875,0.0
gdpuls <= 99.5 & gdenergy <= 30.0 & gdenergy > -93.5 & gdenergy <= 112.5 & gdpuls > 87.5 & gdpuls <= 91.0,rule,0.0,0.00390625,0.0
gdpuls > -81.5,rule,0.0,0.953125,0.0
gdpuls > -81.0,rule,-0.005024532013011666,0.96875,0.0008742315713107796
gdenergy <= -87.5 & gdpuls > -80.5,rule,0.0,0.0078125,0.0
gdenergy <= -87.0 & gdpuls > -80.5,rule,-0.25513393152201824,0.0078125,0.02246260458862614
gdenergy > -86.0 & gdenergy <= 100.5,rule,0.010386494953312005,0.92578125,0.0027225760675752978
gdpuls > -91.0 & gdenergy > -85.5 & gdpuls <= -81.0,rule,0.0,0.0234375,0.0
gdpuls <= 89.5 & gdenergy <= 100.0 & gdpuls <= 99.0 & gdenergy > -93.0 & gdpuls > -85.5 & gdenergy <= 14.5,rule,-0.003439173388025128,0.70703125,0.0015652511279344514
gdpuls <= -77.5 & gdpuls <= -85.5 & gdpuls <= 66.5,rule,-0.05945883435747383,0.015625,0.007374060419796502
gdenergy > 74.0 & gdenergy > 72.5,rule,0.0,0.0703125,0.0
gdpuls > -67.5,rule,0.0,0.8671875,0.0
gdpuls <= 83.5 & gdpuls <= -90.5,rule,0.0,0.00390625,0.0
gdenergy > 64.5 & gdpuls <= 5.5,rule,-0.37829967582885565,0.015625,0.04691657171716428
gdpuls > 96.0 & gdpuls > -91.5,rule,0.0,0.02734375,0.0
gdpuls > 6.0 & gdenergy > 54.5 & gdenergy > 107.0,rule,-0.24522290927469104,0.03515625,0.04516383442254742
gdenergy > -86.5 & gdpuls > -81.5 & gdpuls <= 66.5 & gdpuls > -89.5 & gdenergy <= 53.5,rule,0.0,0.75390625,0.0
gdenergy > 32.5 & gdpuls > -83.0 & gdpuls > 78.5 & gdpuls > 101.0,rule,0.0,0.03125,0.0
gdenergy > -91.0 & gdpuls <= 35.5 & gdpuls > -91.5 & gdpuls > -77.5,rule,0.02207476006095462,0.796875,0.008881223143451536
gdenergy <= 100.5 & gdenergy <= -86.0,rule,-0.37090466358438917,0.0234375,0.05611357754269546
gdenergy > 50.5 & gdpuls > 81.5,rule,0.0,0.05859375,0.0
gdenergy > 71.0 & gdpuls <= -13.5,rule,-0.2995603129137301,0.015625,0.03715134799848846
gdenergy <= 100.5 & gdenergy <= -86.5,rule,0.0,0.0234375,0.0
gdenergy > 64.5 & gdpuls > -91.0 & gdpuls <= -27.5 & gdenergy > -93.5,rule,-2.24272757852451,0.01171875,0.24135563684029998
gdpuls <= 89.5 & gdpuls > -81.5 & gdenergy <= 94.5,rule,0.03602956181463882,0.87890625,0.011754147086714496
gdenergy <= -84.0 & gdpuls > -75.5 & gdpuls <= 87.5,rule,0.1184569371419141,0.01171875,0.012747981420395063
gdpuls <= 101.0 & gdpuls > -93.5 & gdenergy > -84.0,rule,0.0,0.9375,0.0
gdenergy <= 100.5 & gdenergy > -83.5,rule,0.012668811424476022,0.90625,0.0036927126971309353
gdenergy > -86.5 & gdenergy > 54.5 & gdpuls > -53.0 & gdenergy <= 95.5 & gdpuls > 99.5,rule,-0.5976692489729915,0.0078125,0.05262023727840706
gdpuls <= -47.0 & gdenergy > 56.0,rule,0.0,0.0078125,0.0
gdpuls <= 89.5 & gdpuls > -89.0 & gdenergy <= 111.5 & gdenergy > -87.5,rule,0.0008346591024147274,0.921875,0.00022399595098209743
gdpuls > -81.5 & gdenergy <= 91.5 & gdpuls <= 68.0 & gdenergy > -85.0 & gdenergy <= 35.0 & gdpuls > 66.5 & gdpuls <= 101.0 & gdenergy <= 24.0,rule,0.0,0.00390625,0.0
gdpuls > -89.5 & gdenergy <= 14.5,rule,0.0,0.71875,0.0
gdpuls <= -91.0 & gdpuls <= 66.5,rule,0.0,0.0078125,0.0
gdpuls > -83.0 & gdenergy > 54.5 & gdpuls > -45.0,rule,0.0,0.09765625,0.0
gdpuls <= -91.5 & gdpuls <= 66.5,rule,0.0,0.015625,0.0
gdenergy > 54.5 & gdpuls > 99.5 & gdpuls > 4.0,rule,-0.19592877192742952,0.03515625,0.036085105751808975
gdpuls > -81.5 & gdenergy <= 72.5,rule,0.011562764176750782,0.8671875,0.003924078156491385
gdenergy <= 4.0 & gdenergy > -65.0 & gdpuls <= -81.5,rule,0.0,0.015625,0.0
gdenergy <= 4.0 & gdenergy > -65.5 & gdpuls <= -81.5,rule,-0.0432222393490545,0.015625,0.005360404519917586
gdpuls <= -83.0 & gdpuls <= -81.5 & gdenergy > -87.5,rule,0.0,0.0390625,0.0
gdenergy > 72.5 & gdenergy > -76.5,rule,-0.043308971852629094,0.078125,0.011622750303831553
gdpuls <= 99.0 & gdenergy > -93.0 & gdpuls > -85.5 & gdenergy <= 116.0 & gdenergy > 101.5 & gdenergy > 100.0,rule,1.7777813557533544,0.00390625,0.11089410806594346
gdpuls > 90.5 & gdenergy <= 61.5,rule,0.0,0.01171875,0.0
gdenergy <= 54.5 & gdenergy > -85.5,rule,0.0,0.8671875,0.0
gdpuls <= 86.5 & gdenergy <= 54.5 & gdpuls <= 93.0,rule,0.0,0.87890625,0.0
gdpuls > -81.5 & gdpuls <= 35.5,rule,0.0,0.8046875,0.0
gdenergy > -80.5 & gdpuls <= 99.5,rule,-0.008559933104568167,0.90234375,0.002541010149062991
gdenergy <= 94.5,rule,-0.0001336795501510591,0.95703125,2.7108431808989815e-05
gdpuls > -81.5 & gdpuls <= 66.0,rule,0.0,0.875,0.0
gdenergy > 88.0 & gdenergy <= 101.5,rule,0.0,0.01953125,0.0
gdpuls > -74.0 & gdenergy <= -83.0,rule,0.0,0.0078125,0.0
gdpuls > 10.0 & gdenergy > 71.0,rule,0.051091068845291826,0.0859375,0.014319382567869004
gdpuls <= -92.5 & gdpuls <= 99.5 & gdpuls <= 87.5 & gdenergy > -93.5 & gdenergy <= 112.5 & gdpuls <= 91.0,rule,-0.12445859466628845,0.00390625,0.007763454601429439
gdenergy > -70.0 & gdpuls <= -81.5 & gdenergy <= 95.5,rule,0.0,0.01171875,0.0
gdenergy <= -87.5 & gdenergy <= -88.5,rule,0.0,0.00390625,0.0
gdpuls <= -67.5,rule,-0.04842391397260817,0.1328125,0.016433719495360877
gdenergy <= 54.5 & gdenergy > 43.0 & gdpuls > 83.5 & gdenergy > -87.5,rule,0.0,0.00390625,0.0
gdpuls > 66.5 & gdenergy > -87.5,rule,0.0,0.08984375,0.0
gdenergy > 94.5 & gdpuls > 9.5,rule,-0.1536474061720397,0.03515625,0.02829795157529388
gdenergy <= -76.5 & gdpuls > 8.5,rule,0.0,0.00390625,0.0
gdenergy <= 44.5 & gdpuls > 83.5,rule,-2.4189998890100806,0.01171875,0.26032553588731033
gdenergy <= -19.5 & gdpuls <= -81.5,rule,0.0,0.0390625,0.0
gdpuls <= -81.5 & gdenergy <= 95.5 & gdenergy <= -70.0,rule,-2.0564702150053065,0.04296875,0.41702476203499034
gdenergy > -83.0 & gdenergy > 99.5,rule,0.0,0.05078125,0.0
gdenergy > 91.0,rule,0.0,0.0625,0.0
gdenergy > 91.5,rule,0.0,0.0703125,0.0
gdpuls <= -88.0,rule,-0.1810549993203965,0.01953125,0.025054885289675994
gdenergy > 68.0 & gdpuls > 89.5,rule,0.0,0.0390625,0.0
gdpuls > -81.5 & gdenergy <= 91.5 & gdenergy <= -85.0,rule,0.0,0.00390625,0.0
gdpuls <= -47.0 & gdpuls > -91.0 & gdenergy > 54.5,rule,0.0,0.015625,0.0
gdpuls <= -80.5,rule,0.0,0.04296875,0.0
gdpuls > -85.5 & gdenergy > -87.5,rule,0.0,0.98046875,0.0
gdenergy <= 91.0,rule,-0.00512436292933771,0.9375,0.0012404107678279752
gdpuls > -91.0 & gdenergy > 25.0,rule,0.08614765646598442,0.2109375,0.03514601312302426
gdenergy > -70.5 & gdpuls <= -77.0 & gdenergy <= 0.5,rule,1.1000067594846539,0.03125,0.1913930760728372
gdpuls > -81.5 & gdenergy > 32.5 & gdpuls <= 99.0 & gdpuls > 89.5,rule,0.0,0.0078125,0.0
gdenergy > 0.5 & gdpuls <= -81.5,rule,0.0,0.00390625,0.0
gdpuls > -91.0 & gdenergy > -36.0 & gdpuls > 32.5 & gdenergy <= 35.0 & gdpuls <= 62.5,rule,0.15179929293295813,0.01953125,0.021006400738809827
gdenergy > 0.5 & gdpuls <= -81.0,rule,-1.092310609073024,0.00390625,0.06813594390114971
gdenergy <= 100.5 & gdenergy <= -83.5,rule,0.0,0.0390625,0.0
gdpuls <= 89.0 & gdpuls > -91.5 & gdenergy > 54.5 & gdpuls <= -3.0,rule,0.21963891643465794,0.015625,0.027239528958646984
gdpuls <= 117.0 & gdpuls <= 88.5 & gdenergy <= 111.5 & gdenergy > -87.5,rule,-0.011813165955576356,0.91015625,0.0033780666834072152
gdpuls <= 79.5,rule,0.004900925920697552,0.9296875,0.0012530341397823182
gdpuls > -81.5 & gdpuls > 81.5,rule,0.0,0.046875,0.0
gdenergy > 42.5,rule,-0.12744875571440467,0.1484375,0.045312255404076934
gdenergy > 64.5 & gdpuls > -91.0 & gdpuls > -27.5 & gdenergy > -93.5,rule,0.0,0.1171875,0.0
gdenergy <= 105.0 & gdpuls > -81.5,rule,0.0,0.921875,0.0
gdpuls > -81.5 & gdenergy <= -91.0 & gdenergy <= 88.0,rule,-3.759916555471298,0.00390625,0.23453536143350753
gdpuls <= -81.0 & gdpuls <= 87.5 & gdenergy <= 58.0,rule,0.010900776076492272,0.046875,0.002304108835710961
gdpuls <= -12.0 & gdenergy > 54.5 & gdenergy > -85.5,rule,0.0,0.015625,0.0
gdpuls <= 89.0 & gdpuls > -3.0 & gdpuls > -91.5 & gdenergy > 54.5,rule,0.0,0.06640625,0.0
gdenergy > 32.5 & gdpuls > -91.5 & gdpuls > 83.5 & gdpuls > 101.0,rule,0.0,0.0234375,0.0
gdenergy > -70.0 & gdpuls <= 83.0 & gdenergy <= 54.5 & gdpuls <= -81.0,rule,0.0,0.0078125,0.0
gdenergy <= 100.0 & gdpuls <= 101.0,rule,0.01957662590068236,0.921875,0.005253743621746586
gdpuls <= -77.5 & gdpuls > -91.5 & gdenergy <= 0.5 & gdenergy <= -78.0,rule,0.06515596927502715,0.03125,0.01133665886734825
gdenergy > -92.5,rule,0.0510814164824661,0.99609375,0.0031863469043793705
gdpuls > -78.5,rule,0.9182490097619416,0.953125,0.19409128688901106
gdpuls > -78.0,rule,0.0,0.9375,0.0
gdenergy > 110.5,rule,0.0,0.046875,0.0
gdpuls <= 83.0 & gdenergy <= 54.5 & gdpuls <= -81.0 & gdenergy <= -70.0,rule,0.46036619216502395,0.0234375,0.06964807013328364
gdpuls > -81.5 & gdpuls > -76.0 & gdpuls <= 114.0 & gdenergy <= 106.0 & gdenergy <= -86.5,rule,0.5840095907028141,0.0078125,0.05141760813100856
gdpuls > -81.5 & gdenergy <= 94.5 & gdpuls > 89.5,rule,0.0,0.02734375,0.0
gdpuls <= 92.0 & gdenergy > 112.5 & gdpuls > -81.5,rule,-0.2783181255435229,0.015625,0.034516900572647585
gdenergy <= 105.0 & gdenergy <= -77.0 & gdpuls <= -81.5,rule,-0.14156783180207294,0.03515625,0.02607320064009921
gdpuls > 66.5 & gdenergy > 26.5,rule,0.09516818753405072,0.05078125,0.02089424322637559
gdenergy > 54.5 & gdpuls > -13.5,rule,0.0,0.1171875,0.0
gdpuls <= -83.0,rule,0.0,0.0234375,0.0
gdenergy > 31.5 & gdpuls <= -51.0 & gdenergy > -93.0,rule,-0.08804643830642286,0.01171875,0.0094752944550437
gdpuls <= 89.5 & gdenergy > -86.5 & gdpuls > -87.0,rule,0.0,0.9296875,0.0
gdenergy <= -85.5 & gdpuls <= -75.0 & gdenergy <= 95.0,rule,0.0,0.0234375,0.0
gdpuls > 66.5 & gdenergy <= 54.5 & gdenergy > 13.5,rule,0.3225255289010886,0.01171875,0.034709233154563486
gdpuls > -9.5 & gdenergy > 94.5 & gdenergy <= 111.5,rule,0.01935750103305758,0.015625,0.0024007093939287312
gdpuls > -81.5 & gdenergy > 32.0 & gdpuls > 83.5,rule,0.4187203744500966,0.078125,0.11237122820464478
gdenergy > 59.5 & gdpuls > -55.0,rule,-0.371473122817087,0.07421875,0.09737296734609788
gdenergy > -80.5 & gdpuls > -83.5,rule,-0.07102553668185553,0.921875,0.01906099458693851
gdpuls <= 89.5 & gdenergy <= -86.5 & gdpuls > -87.0,rule,0.0,0.01171875,0.0
gdpuls <= -93.5 & gdenergy <= 99.5,rule,0.0,0.00390625,0.0
gdenergy > -86.5 & gdenergy <= 100.0 & gdpuls > 83.0 & gdenergy <= 58.5 & gdpuls > -82.5,rule,-1.264032393070942,0.01171875,0.1360313870207627
gdpuls <= -82.5 & gdenergy <= -69.0 & gdenergy <= 94.5,rule,0.0,0.01953125,0.0
gdpuls <= 81.5 & gdenergy > 72.5 & gdenergy > -84.5 & gdenergy <= 74.5,rule,0.0,0.00390625,0.0
gdenergy > -86.5 & gdpuls > 58.5,rule,0.0,0.12890625,0.0
gdpuls <= 108.0 & gdpuls > 64.0 & gdenergy > 11.0 & gdenergy > 49.0,rule,-0.06117842185403512,0.04296875,0.012406168895224877
gdpuls <= 81.5 & gdenergy <= -84.5,rule,0.0,0.03125,0.0
gdpuls > 83.5 & gdenergy <= 88.0,rule,0.0,0.046875,0.0
gdenergy > -86.0 & gdenergy <= 95.0,rule,0.0,0.92578125,0.0
gdenergy <= 54.5 & gdpuls > 86.5,rule,0.0,0.015625,0.0
gdenergy <= 91.5 & gdenergy > -76.5,rule,0.0,0.87109375,0.0
gdpuls <= 83.5 & gdenergy <= 88.0,rule,0.01695676687846398,0.8828125,0.005454035132541515
gdenergy > -86.5 & gdenergy <= 100.5 & gdpuls > 95.5,rule,-0.3841419161478975,0.00390625,0.02396193155255119
gdenergy <= 100.0 & gdenergy <= 39.0 & gdpuls > 79.5,rule,0.16935845406406114,0.015625,0.021003766494368532
gdpuls > -91.0 & gdenergy <= -86.0,rule,0.0058608101983883,0.03515625,0.0010794124503493332
gdpuls > -81.5 & gdenergy > -83.5 & gdenergy <= 53.5 & gdpuls <= 62.5,rule,-0.008014908399764802,0.78515625,0.003291834340018853
gdenergy <= 95.0 & gdenergy <= -86.0,rule,0.0,0.02734375,0.0
gdpuls <= 4.0 & gdenergy > 54.5,rule,-0.08695876127677357,0.03125,0.015130184127270723
gdenergy > 72.5 & gdenergy <= 74.0,rule,-1.0205757582436754,0.0078125,0.08985394288170784
gdpuls > 56.0 & gdenergy <= 13.5,rule,0.0,0.0078125,0.0
gdenergy <= -76.5 & gdpuls > -77.5 & gdpuls <= 18.5,rule,0.0,0.05078125,0.0
gdpuls <= 88.5 & gdpuls > -77.0,rule,0.016145812888708783,0.859375,0.0056128384274142995
gdenergy > 42.5 & gdenergy > -76.5,rule,-0.053018584890846564,0.1640625,0.019634493316463983
gdenergy > -87.5,rule,-0.01279883355763427,0.9765625,0.0019363152038905527
gdenergy > -87.0,rule,0.0006450620272710631,0.98046875,8.926544507838747e-05
gdenergy > -86.5 & gdpuls <= 92.0 & gdenergy <= 54.5,rule,0.023715349385226743,0.8203125,0.009104961739353355
gdpuls > -81.5 & gdpuls > 87.5 & gdenergy > 51.5,rule,0.0,0.0390625,0.0
gdpuls > 35.5 & gdenergy > -36.0,rule,0.0,0.1328125,0.0
gdenergy > -83.0 & gdenergy <= 95.0,rule,-0.01330479641540225,0.9140625,0.003728958390685803
gdpuls > 66.5 & gdenergy <= 35.0 & gdpuls <= 77.0,rule,0.0,0.0078125,0.0
gdenergy <= -26.0 & gdpuls <= -81.5,rule,-0.32377246358670275,0.03125,0.05633402451324139
gdenergy <= -26.0 & gdpuls <= -81.0,rule,0.0,0.0546875,0.0
gdpuls > 18.5 & gdenergy <= -76.5,rule,0.0,0.00390625,0.0
gdpuls > -81.5 & gdenergy <= -91.0 & gdpuls <= 93.0 & gdenergy <= 106.0,rule,0.0,0.00390625,0.0
gdenergy > 99.5 & gdpuls > -77.5 & gdpuls <= 66.5,rule,0.0,0.015625,0.0
gdenergy <= 45.5 & gdpuls > 83.5,rule,-1.2251943947177473,0.01953125,0.1695457464993016
gdpuls > -78.5 & gdpuls > 81.0,rule,0.0,0.05078125,0.0
gdenergy <= -69.0 & gdpuls <= -81.5,rule,0.0,0.046875,0.0
gdpuls > -81.5 & gdpuls <= 98.0 & gdenergy <= 113.0 & gdenergy > -91.0 & gdpuls <= 81.5,rule,0.04105737705526373,0.890625,0.012814382255534678
gdenergy <= 105.5 & gdpuls > -81.5 & gdpuls > -13.5 & gdenergy > 91.5,rule,0.024411176225874,0.00390625,0.001522715718470181
gdenergy > 95.5 & gdpuls <= 83.5,rule,-0.0070340486986991135,0.03125,0.0012238726772196191
gdenergy > -86.0 & gdpuls <= 35.5 & gdpuls > -91.0,rule,0.0031077514750057662,0.8359375,0.0011509006830502278
gdpuls <= 91.0 & gdpuls <= -83.5 & gdenergy <= 72.5,rule,0.0,0.03515625,0.0
gdenergy > 35.0 & gdpuls > 81.5,rule,0.16703219850994147,0.04296875,0.033871904551561846
gdpuls > -81.5 & gdenergy <= -91.0,rule,-0.8612139433315924,0.00390625,0.053720639937322456
gdenergy > 95.5 & gdpuls > 86.5 & gdenergy > 51.5 & gdenergy > -87.5,rule,0.0,0.0234375,0.0
gdenergy > -86.5 & gdpuls <= 99.5 & gdenergy > 43.0 & gdenergy > 113.0 & gdpuls > 81.5,rule,0.0,0.00390625,0.0
gdenergy > -86.5 & gdpuls > -86.0 & gdenergy > 74.0 & gdenergy > 71.0,rule,-0.8249721138846566,0.11328125,0.26146359654616763
gdpuls > -17.0 & gdenergy > 59.0,rule,0.005661587005295603,0.11328125,0.0017943623495261596
gdpuls > -91.0 & gdenergy > -71.5 & gdpuls <= -78.5,rule,0.8921514755862296,0.02734375,0.14549475125659514
gdpuls <= 81.5 & gdenergy > 95.5,rule,-0.2706431820882068,0.015625,0.033565057211276526
gdpuls <= 89.5 & gdpuls > -75.5 & gdenergy > 94.5,rule,0.0,0.03125,0.0
gdpuls <= 66.5 & gdenergy > -87.5,rule,-0.024232381425648097,0.890625,0.007563147498005179
gdpuls > -91.5 & gdpuls <= 101.0 & gdpuls > 91.5,rule,0.0,0.01953125,0.0
gdenergy > 0.5 & gdpuls <= -75.5,rule,-3.9456906633650672,0.00390625,0.2461235434841039
gdpuls <= -81.5 & gdpuls > -87.0,rule,-0.14208486397136866,0.0234375,0.021495793433955353
gdenergy > -86.0 & gdenergy <= 107.0 & gdpuls <= 96.0,rule,0.02899921096157064,0.9140625,0.008127659203656233
gdenergy <= 54.5 & gdpuls > -91.0 & gdpuls <= 32.5,rule,0.00023723599642380341,0.7890625,9.678614353086865e-05
gdenergy <= -76.5 & gdpuls > -75.5 & gdpuls <= 8.5,rule,0.0,0.0234375,0.0
gdenergy > -67.5 & gdpuls <= -81.5 & gdenergy > -92.5,rule,0.0,0.01171875,0.0
gdpuls <= 92.0,rule,-0.0010958184463103803,0.953125,0.0002316243308514305
gdpuls <= 92.5,rule,0.6577136195889777,0.96875,0.11443732662798285
gdenergy <= 25.0 & gdpuls > -91.0,rule,0.010907808659626487,0.78515625,0.004479988707190611
gdpuls <= -29.0 & gdenergy > 56.5,rule,0.20237965696517715,0.01171875,0.021779493621105425
gdpuls > -81.5 & gdenergy <= 53.0,rule,0.016100080046223122,0.81640625,0.006233186795364428
gdpuls > 6.0 & gdpuls > -91.5 & gdenergy > 94.5,rule,0.0,0.04296875,0.0
gdenergy > -80.5 & gdenergy > -83.0 & gdpuls <= 96.0 & gdenergy <= 95.5 & gdpuls > -92.5,rule,0.022812548950932814,0.84765625,0.00819777546320034
gdenergy > -86.5 & gdenergy <= 100.0 & gdpuls <= 83.0 & gdpuls > -82.5,rule,0.04593641171975982,0.8671875,0.015589530934095219
gdpuls > -81.5 & gdpuls > 64.0 & gdenergy <= 32.5,rule,0.0,0.015625,0.0
gdpuls <= -27.5 & gdenergy > 59.5,rule,0.0,0.015625,0.0
gdenergy > 87.5 & gdpuls > 4.0,rule,0.0,0.06640625,0.0
gdenergy > -83.0 & gdpuls <= 96.0 & gdenergy <= 95.5 & gdenergy <= -80.5 & gdpuls <= -81.0 & gdpuls > -92.5,rule,0.0,0.00390625,0.0
gdpuls > 90.5,rule,-0.03436234832325838,0.0390625,0.006657488487460933
gdpuls > 90.0,rule,0.0,0.0546875,0.0
gdpuls <= 93.0 & gdenergy <= 71.0 & gdenergy > -87.5,rule,0.0,0.89453125,0.0
gdenergy > 85.0 & gdpuls <= -10.5 & gdenergy > 54.5 & gdenergy > -87.5,rule,0.0,0.00390625,0.0
gdenergy <= 105.0 & gdpuls > -81.5 & gdenergy <= 51.5 & gdpuls > 78.0,rule,0.0,0.01171875,0.0
gdpuls > 83.5,rule,-0.2590588896321564,0.078125,0.06952316481739862
gdpuls <= 9.5 & gdenergy > 91.5,rule,-0.20565465163344251,0.0078125,0.01810632985544303
gdenergy <= 89.0 & gdpuls > -81.5 & gdenergy > -87.5,rule,0.02456302759538449,0.88671875,0.007784914700825791
gdpuls <= 96.0 & gdpuls > 91.5,rule,0.384451424547098,0.015625,0.047679509087631286
gdenergy <= 89.5 & gdpuls > -89.0 & gdenergy > -86.5 & gdpuls <= 87.5,rule,0.12711450754817255,0.85546875,0.044696968977864404
gdenergy > -74.0 & gdenergy <= 99.5 & gdpuls <= -87.0 & gdpuls <= 93.0 & gdpuls <= -81.5,rule,0.0,0.0078125,0.0
gdpuls <= -92.5 & gdenergy <= -19.0 & gdenergy > -83.0 & gdpuls <= -75.5,rule,-3.378005426065838,0.00390625,0.21071258147307276
gdpuls <= 83.5,rule,0.0,0.921875,0.0
gdpuls > -81.5 & gdenergy <= 107.0,rule,0.0,0.8984375,0.0
gdpuls > -67.5 & gdpuls <= 101.0 & gdpuls <= 88.0 & gdenergy > 100.0,rule,0.0,0.00390625,0.0
gdpuls > -89.0 & gdpuls <= -27.5 & gdenergy > 54.5 & gdenergy > 167.5,rule,0.0,0.00390625,0.0
gdpuls > -81.5 & gdenergy <= 54.5,rule,0.0,0.828125,0.0
gdpuls <= -7.5 & gdenergy <= -67.5 & gdenergy > -92.5,rule,-0.025560976427238744,0.1171875,0.008221523858612724
gdenergy > 72.5 & gdpuls <= -27.5,rule,0.0,0.0078125,0.0
gdpuls <= 86.5 & gdpuls <= -81.5,rule,0.0,0.04296875,0.0
gdpuls > -81.5 & gdenergy > -83.5 & gdpuls > 62.5 & gdenergy <= 53.5 & gdenergy > 36.0,rule,0.5539397909264532,0.0078125,0.048770190680863315
gdpuls <= 81.5,rule,0.0,0.92578125,0.0
gdpuls <= 81.0,rule,-0.016618976763158367,0.9609375,0.00321982203990464
gdpuls <= 81.5 & gdpuls <= -83.5 & gdenergy <= 114.0,rule,0.0,0.0234375,0.0
gdpuls > -81.0 & gdpuls <= 85.0 & gdenergy > -87.0,rule,0.0,0.87890625,0.0
gdpuls > -81.5 & gdenergy > -91.0 & gdenergy <= 88.0 & gdpuls <= 64.0,rule,0.0,0.85546875,0.0
gdenergy <= 49.0 & gdpuls > 64.0 & gdenergy <= 27.0 & gdenergy > 11.0,rule,0.0075027370347089395,0.00390625,0.00046800430706778125
gdpuls > -81.5 & gdenergy > -83.5 & gdenergy > 53.5 & gdpuls <= -66.5,rule,-3.070189515159245,0.0078125,0.27030686463284576
gdenergy > 32.5 & gdpuls > -83.0 & gdpuls > 78.5 & gdpuls <= 101.0,rule,0.3406472716054119,0.0234375,0.051535984760107616
gdenergy <= 105.0 & gdenergy <= -69.5 & gdpuls <= -81.5,rule,-0.08542408781926565,0.0234375,0.012923674589413113
gdpuls > -81.5 & gdenergy > 112.5 & gdpuls <= 88.5,rule,-0.009920301889182193,0.015625,0.0012303117998184526
